# Mains_Frequency_(Hz) =,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sample_Frequency_(Hz) =,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Filter_Delay_(ms) =,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sensor_Data_Units =,uV,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Headset_Name =,DSI-24 SN:3129,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data_Logger =,DSI-Streamer-v.1.08.120,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date =,8/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Time =, 12:21:15.311 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Patient_ID =,X M 01-JAN-2000 X,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Record_ID =,Startdate 13-AUG-2025 EEG_XX X X,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Comments =,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference location:,Pz,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Trigger Source,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Channel_Number =,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,CMF,Trigger,Time_Offset,ADC_Status,ADC_Sequence,Event,Comments
Time,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3:,X2:REOG,F7,F8,X1:LEOG,A2,T6,T4,Pz,Trigger,Time_Offset,ADC_Status,ADC_Sequence,Event,Comments
41.5528,45.3,-129.3,90.4,45.6,85.4,-38.9,-63.4,46.3,-1041.3,-13.2,139.5,198.6,-89.8,-96.3,-37.7,-106.6,-9.6,-3288.6,160.9,-20.6,-1520.7,-41.4,-57.3,-105.8,0,0,74801,0,186,0,
41.5561,116.1,-65.3,142.1,108.0,124.4,-11.1,-10.5,131.1,-1041.3,29.3,181.0,237.7,-35.9,-50.1,13.7,-58.1,-9.9,-3218.4,215.2,36.5,-1422.6,5.4,-8.1,-48.7,0,0,74807,0,187,0,
41.5594,31.5,-132.6,87.4,51.9,75.2,-59.9,-67.0,80.0,-1190.0,-16.4,134.4,190.5,-85.6,-105.0,-43.9,-110.5,-9.6,-3242.1,159.4,-13.7,-1421.4,-40.5,-54.9,-97.4,0,0,74813,0,188,0,
41.5628,100.8,-96.7,124.2,81.0,117.5,-22.5,-26.9,75.6,-966.9,27.2,176.2,233.2,-40.7,-59.1,-0.3,-66.8,-9.9,-3190.8,194.8,17.0,-1355.1,4.2,-11.7,-58.3,0,0,74819,0,189,0,
41.5661,60.9,-97.3,104.1,78.3,91.7,-35.1,-44.0,113.8,-1338.8,0.6,143.6,203.7,-57.8,-72.0,-18.5,-87.5,-9.9,-3219.0,172.6,6.0,-1356.6,-29.4,-38.7,-86.1,0,0,74825,0,190,0,
41.5694,56.1,-103.3,111.6,72.3,110.6,-27.0,-41.6,90.5,-1041.3,8.7,160.1,222.5,-57.2,-75.3,-11.1,-79.1,-9.6,-3186.9,183.7,14.0,-1369.5,-9.0,-27.3,-72.9,0,0,74831,0,191,0,
41.5728,94.5,-102.7,109.8,68.1,101.9,-27.6,-42.8,72.9,-1041.3,11.7,157.7,215.6,-56.6,-78.6,-13.1,-80.9,-9.6,-3189.3,182.8,6.3,-1395.3,-13.8,-30.9,-85.8,0,0,74837,0,192,0,
41.5761,71.1,-86.2,117.3,87.0,102.5,-32.4,-35.3,133.5,-1264.4,9.0,159.2,214.7,-53.3,-74.1,-5.7,-81.2,-9.6,-3157.5,193.9,16.1,-1396.5,-13.5,-29.1,-82.8,0,0,74843,0,193,0,
41.5794,67.5,-110.8,103.2,56.4,97.4,-49.7,-51.4,66.9,-1041.3,0.3,152.0,212.9,-66.5,-76.8,-18.2,-86.3,-9.9,-3207.6,175.3,0.3,-1485.6,-23.7,-37.8,-82.8,0,0,74849,0,194,0,
41.5828,74.7,-96.4,108.0,72.0,95.9,-38.6,-42.8,88.7,-1190.0,-9.6,151.7,207.8,-66.2,-81.0,-18.8,-87.8,-9.6,-3199.2,183.4,4.8,-1534.5,-31.2,-38.1,-91.8,0,0,74855,0,195,0,
41.5861,74.7,-75.7,134.4,101.4,124.4,-3.3,-16.7,145.5,-1264.4,18.8,178.9,233.8,-36.2,-54.3,1.8,-68.6,-9.6,-3164.1,211.9,42.1,-1561.8,-5.4,-14.1,-67.0,0,0,74861,0,196,0,
41.5894,61.8,-129.0,83.8,34.2,77.0,-71.3,-74.2,40.3,-966.9,-20.3,128.7,189.6,-89.8,-106.2,-46.9,-113.8,-9.6,-3235.5,152.5,-30.2,-1651.2,-40.2,-63.0,-106.4,0,0,74867,0,197,0,
41.5928,113.7,-54.5,150.5,118.5,136.0,5.7,-6.6,147.9,-1338.8,34.1,181.9,245.2,-18.0,-49.5,14.0,-55.7,-9.6,-3188.4,218.8,47.5,-1593.9,12.6,-3.9,-49.6,0,0,74873,0,198,0,
41.5961,41.1,-129.0,93.4,60.3,89.6,-51.5,-60.1,91.1,-1190.0,-11.7,139.5,201.3,-79.4,-96.3,-33.8,-106.9,-9.6,-3229.2,165.1,-1.8,-1618.5,-32.7,-51.3,-93.0,0,0,74879,0,199,0,
41.5994,78.0,-108.7,103.2,62.1,100.4,-42.8,-46.4,66.9,-1041.3,-2.7,148.1,214.4,-63.2,-77.1,-16.1,-90.5,-9.3,-3242.7,172.9,-0.6,-1623.3,-18.9,-35.1,-78.9,0,0,74885,0,200,0,
41.6028,85.2,-81.1,128.7,100.5,118.4,-10.5,-21.8,144.6,-1338.8,-0.6,166.0,223.1,-40.1,-61.5,2.1,-72.8,-9.0,-3203.7,200.2,30.5,-1577.7,-10.2,-20.1,-69.0,0,0,74891,0,201,0,
41.6061,39.9,-143.1,75.4,33.0,68.9,-74.9,-76.3,54.4,-966.9,-20.0,125.4,183.7,-93.4,-105.0,-41.8,-113.5,-10.2,-3269.4,149.2,-32.0,-1612.5,-43.8,-61.2,-111.5,0,0,74897,0,202,0,
41.6094,118.8,-63.8,134.7,95.1,122.0,2.7,-15.9,109.3,-1190.0,25.7,175.6,233.8,-36.5,-43.2,10.8,-63.5,-9.6,-3221.1,206.5,21.2,-1542.9,-0.9,-12.6,-66.7,0,0,74903,0,203,0,
41.6128,47.1,-92.5,100.2,68.7,86.3,-35.7,-48.8,116.8,-1338.8,-11.1,137.7,195.3,-73.7,-84.6,-32.0,-103.9,-9.6,-3241.5,174.1,-0.3,-1554.6,-36.9,-47.4,-95.1,0,0,74909,0,204,0,
41.6161,70.2,-116.5,113.7,66.6,110.3,-38.3,-42.5,75.6,-1041.3,22.1,163.9,224.6,-59.0,-74.7,-7.8,-79.1,-9.6,-3220.5,190.3,14.0,-1534.8,-2.1,-22.2,-64.9,0,0,74915,0,205,0,
41.6194,76.8,-89.2,109.8,75.9,103.4,-27.6,-37.1,98.9,-1264.4,-2.4,148.7,212.6,-62.0,-83.1,-14.0,-88.1,-9.6,-3250.2,182.2,14.9,-1561.5,-19.8,-31.2,-75.0,0,0,74921,0,206,0,
41.6228,64.8,-97.9,114.3,72.9,100.4,-32.4,-38.9,115.9,-1190.0,-4.5,156.2,214.7,-51.2,-78.9,-19.4,-83.3,-9.6,-3228.0,189.7,13.1,-1540.5,-5.7,-23.7,-70.8,0,0,74927,0,207,0,
41.6261,72.9,-118.5,98.5,49.8,94.1,-47.6,-52.6,51.4,-966.9,3.0,145.7,206.9,-64.1,-87.0,-23.3,-89.3,-9.9,-3264.6,172.3,-0.9,-1569.9,-25.8,-33.0,-84.3,0,0,74933,0,208,0,
41.6294,71.7,-95.8,110.1,82.8,99.8,-25.2,-33.2,115.9,-1413.1,14.6,154.1,213.5,-61.1,-79.2,-11.1,-80.6,-9.6,-3231.9,182.2,16.1,-1534.5,-15.3,-24.0,-76.8,0,0,74939,0,209,0,
41.6328,53.1,-105.4,113.1,71.7,101.3,-36.3,-44.0,98.6,-1190.0,9.3,162.2,218.0,-62.6,-73.2,-9.3,-78.5,-9.6,-3239.4,190.3,12.6,-1541.4,-3.0,-27.6,-77.7,0,0,74945,0,210,0,
41.6361,57.3,-127.8,82.0,39.0,78.8,-57.5,-67.3,46.6,-1115.6,-13.8,128.1,191.1,-85.3,-93.3,-34.1,-106.3,-9.9,-3282.9,155.2,-17.6,-1589.1,-44.1,-51.6,-94.8,0,0,74951,0,211,0,
41.6394,101.1,-60.8,140.9,108.6,123.2,-4.5,-12.9,151.1,-1190.0,32.6,181.6,234.7,-30.8,-49.5,15.2,-57.8,-9.6,-3203.7,219.4,45.4,-1513.5,8.4,-8.1,-59.2,0,0,74957,0,212,0,
41.6428,34.2,-136.5,75.4,22.5,60.8,-73.1,-81.7,47.2,-1041.3,-20.3,115.9,169.3,-89.5,-102.3,-41.8,-115.6,-9.9,-3263.1,147.4,-43.0,-1563.6,-48.5,-63.3,-121.1,0,0,74963,0,213,0,
41.6461,99.9,-70.9,117.6,78.9,113.9,-4.5,-19.7,105.4,-1264.4,20.3,148.7,210.2,-36.2,-60.0,0.9,-74.9,-9.3,-3226.8,184.9,10.8,-1519.5,-10.2,-18.6,-61.9,0,0,74969,0,214,0,
41.6494,49.5,-99.7,106.2,74.7,98.0,-26.1,-39.2,122.2,-1413.1,8.7,141.8,203.4,-50.6,-76.5,-12.3,-86.3,-9.6,-3248.4,179.2,14.6,-1535.1,-15.0,-30.9,-72.6,0,0,74975,0,215,0,
41.6528,46.2,-133.5,84.1,38.7,85.4,-56.9,-69.4,42.1,-966.9,-24.5,136.2,201.0,-78.5,-94.8,-35.9,-105.7,-9.3,-3266.7,158.8,-4.5,-1543.8,-17.7,-48.9,-97.7,0,0,74981,0,216,0,
41.6561,118.2,-63.2,142.7,112.8,139.6,5.7,-7.2,136.5,-1264.4,41.9,182.8,252.6,-25.2,-46.5,19.1,-56.9,-9.6,-3189.9,216.4,62.2,-1500.6,25.8,4.2,-37.7,0,0,74987,0,217,0,
41.6594,33.0,-123.6,90.4,56.1,89.0,-52.1,-65.8,85.4,-1115.6,2.1,135.9,201.3,-80.3,-95.7,-36.5,-110.2,-9.6,-3240.0,163.9,10.5,-1545.6,-21.6,-47.4,-86.7,0,0,74993,0,218,0,
41.6628,100.8,-84.4,129.6,78.9,125.0,-18.0,-30.8,77.7,-892.5,39.8,175.0,238.3,-38.6,-46.2,5.7,-67.7,-9.6,-3209.1,199.9,33.5,-1507.2,12.6,-12.6,-56.8,0,0,74999,0,219,0,
41.6661,60.6,-93.4,110.4,85.8,110.0,-14.1,-39.5,118.9,-1338.8,1.5,151.7,217.7,-54.2,-79.2,-12.9,-86.3,-9.3,-3246.0,181.3,37.7,-1541.7,-12.9,-24.9,-75.6,0,0,75005,0,220,0,
41.6694,53.1,-109.9,108.9,70.5,110.3,-48.5,-45.8,90.8,-1190.0,18.8,159.2,228.7,-58.4,-74.1,-11.7,-80.0,-9.9,-3237.0,176.2,28.1,-1532.1,3.9,-20.4,-61.9,0,0,75011,0,221,0,
41.6728,94.8,-97.0,109.5,71.1,111.8,-24.9,-41.0,76.8,-966.9,8.4,157.4,223.4,-55.7,-74.1,-9.9,-79.7,-9.9,-3245.7,173.8,23.9,-1534.8,-8.4,-23.7,-73.5,0,0,75017,0,222,0,
41.6761,71.1,-89.2,120.0,100.8,126.5,-11.1,-29.9,137.1,-1338.8,15.5,168.4,238.3,-56.0,-74.1,-8.7,-80.9,-10.2,-3216.9,188.8,54.7,-1519.2,5.7,-24.3,-64.6,0,0,75023,0,223,0,
41.6794,68.1,-112.9,105.0,68.7,112.7,-37.2,-47.9,72.3,-1041.3,15.5,164.8,233.8,-68.6,-80.7,-17.9,-87.2,-9.6,-3251.7,170.2,33.5,-1546.2,-7.5,-29.4,-69.0,0,0,75029,0,224,0,
41.6828,71.1,-97.3,96.7,65.1,95.9,-34.8,-43.4,87.8,-1264.4,-21.5,139.5,212.6,-74.9,-83.4,-17.6,-91.1,-9.6,-3257.1,156.1,17.6,-1541.4,-8.4,-32.1,-74.4,0,0,75035,0,225,0,
41.6861,75.6,-67.7,125.1,95.4,122.9,-7.2,-17.3,143.7,-1264.4,26.3,168.1,239.5,-38.6,-56.4,5.1,-68.9,-9.6,-3229.5,189.1,55.0,-1512.3,8.7,-9.0,-54.7,0,0,75041,0,226,0,
41.6894,55.5,-153.3,69.7,28.5,78.5,-57.8,-69.7,37.6,-892.5,-17.3,119.2,192.0,-91.3,-101.1,-42.1,-111.7,-9.9,-3269.4,131.0,-5.7,-1556.1,-26.4,-51.3,-92.7,0,0,75047,0,227,0,
41.6928,111.9,-65.3,132.6,112.8,139.0,17.1,-1.2,148.4,-1190.0,34.1,175.0,251.7,-29.0,-45.3,18.5,-55.1,-9.9,-3201.0,195.7,67.5,-1494.0,24.0,1.2,-44.5,0,0,75053,0,228,0,
41.6961,38.4,-124.2,91.6,59.1,96.2,-37.2,-57.1,94.1,-1041.3,-16.7,138.0,212.0,-85.0,-90.9,-30.2,-97.3,-9.6,-3254.7,153.1,23.9,-1541.1,-18.9,-38.7,-86.4,0,0,75059,0,229,0,
41.6994,77.1,-94.6,104.4,69.9,113.6,-24.9,-38.9,74.7,-1264.4,5.1,152.3,227.9,-62.9,-75.9,-14.0,-82.7,-9.9,-3242.1,165.1,31.4,-1536.3,0.9,-21.0,-69.0,0,0,75065,0,230,0,
41.7028,86.7,-65.9,126.9,110.4,131.0,-2.4,-11.4,154.7,-1264.4,22.1,168.1,245.5,-34.1,-51.6,13.1,-62.3,-9.9,-3231.6,191.8,70.5,-1510.5,17.7,-4.5,-42.4,0,0,75071,0,231,0,
41.7061,43.5,-141.3,81.7,52.2,94.1,-59.0,-70.9,67.5,-1041.3,-14.4,136.5,214.4,-88.0,-94.2,-38.3,-108.7,-9.9,-3256.2,145.9,20.9,-1543.5,-11.4,-45.9,-81.0,0,0,75077,0,232,0,
41.7094,122.7,-70.6,139.2,111.6,148.6,13.8,-7.8,120.1,-1190.0,42.2,188.7,266.4,-30.8,-41.4,8.4,-55.1,-9.6,-3200.4,202.0,77.7,-1489.8,38.1,9.9,-25.4,0,0,75083,0,233,0,
41.7128,51.0,-102.4,107.4,84.3,103.7,-35.7,-49.7,125.2,-1264.4,-0.3,151.1,221.9,-65.3,-89.1,-24.5,-96.1,-9.6,-3234.0,172.9,35.6,-1515.9,-14.1,-33.0,-74.4,0,0,75089,0,234,0,
41.7161,74.1,-95.8,122.1,77.7,117.8,-29.7,-41.6,78.9,-1041.3,34.4,175.9,236.8,-56.0,-66.0,-3.3,-74.9,-9.9,-3235.5,182.8,33.8,-1515.9,15.9,-14.7,-58.6,0,0,75095,0,235,0,
41.7194,83.7,-86.8,119.1,89.1,112.7,-19.5,-31.4,106.6,-1190.0,17.0,161.3,226.7,-56.6,-78.9,-10.2,-77.0,-9.9,-3241.8,181.6,36.5,-1520.7,5.7,-20.4,-72.0,0,0,75101,0,236,0,
41.7228,72.0,-98.2,112.8,87.9,117.2,-4.2,-31.7,126.0,-1264.4,20.0,155.3,228.4,-57.8,-70.8,-9.3,-80.6,-9.6,-3213.9,177.7,43.3,-1497.3,1.8,-22.2,-73.8,0,0,75107,0,237,0,
41.7261,90.0,-107.8,106.5,69.6,111.2,-43.1,-43.1,66.9,-1041.3,16.7,155.9,225.8,-62.6,-73.2,-14.0,-83.0,-9.3,-3219.0,169.9,29.6,-1499.4,12.0,-16.8,-61.0,0,0,75113,0,238,0,
41.7294,88.5,-79.3,118.8,97.2,119.9,-2.7,-23.9,128.4,-1338.8,2.7,155.0,228.4,-47.3,-69.9,-6.3,-80.6,-9.9,-3234.6,180.1,53.5,-1505.7,-11.1,-18.6,-62.8,0,0,75119,0,239,0,
41.7328,71.1,-96.4,122.1,91.5,128.0,-13.2,-32.0,112.3,-1190.0,32.3,170.5,244.9,-39.2,-63.6,-3.6,-74.3,-9.6,-3234.3,186.7,58.3,-1502.1,9.0,-18.3,-58.6,0,0,75125,0,240,0,
41.7361,74.4,-117.9,92.8,57.0,97.1,-41.9,-54.4,60.0,-1041.3,-7.5,136.5,209.0,-77.0,-83.4,-27.2,-97.9,-9.3,-3263.4,153.1,13.7,-1536.0,-21.0,-41.7,-79.2,0,0,75131,0,241,0,
41.7394,118.2,-57.5,144.5,123.0,149.8,10.8,-3.0,165.5,-1190.0,40.1,184.0,255.0,-16.5,-28.8,24.5,-50.3,-9.9,-3207.0,211.3,78.9,-1487.1,23.1,2.4,-40.7,0,0,75137,0,242,0,
41.7428,49.8,-132.6,83.2,43.2,90.8,-52.4,-71.2,58.2,-1115.6,-25.7,130.5,198.3,-83.9,-97.8,-36.8,-105.1,-9.6,-3291.0,148.6,2.7,-1562.7,-27.3,-48.6,-88.8,0,0,75143,0,243,0,
41.7461,115.2,-69.5,135.3,107.4,140.2,6.3,-9.9,116.2,-1115.6,37.1,174.7,245.8,-34.1,-55.8,9.3,-59.9,-9.6,-3222.6,196.3,57.1,-1499.1,24.0,1.8,-48.7,0,0,75149,0,244,0,
41.7494,64.5,-88.9,120.6,95.7,116.3,-22.2,-29.9,133.5,-1190.0,22.4,162.2,233.2,-47.3,-63.9,-6.9,-77.3,-9.9,-3225.9,187.9,51.1,-1498.2,8.4,-20.4,-65.2,0,0,75155,0,245,0,
41.7528,58.5,-115.0,88.6,52.2,98.9,-43.1,-59.2,53.8,-966.9,-5.1,141.0,208.7,-79.7,-86.7,-27.8,-94.0,-9.6,-3260.4,151.9,15.5,-1533.6,-14.7,-29.4,-75.6,0,0,75161,0,246,0,
41.7561,123.9,-56.0,140.6,118.8,145.6,18.3,0.3,140.4,-1190.0,35.0,180.1,260.7,-28.4,-39.6,17.9,-50.6,-9.6,-3219.0,205.0,78.0,-1475.7,40.2,14.4,-37.4,0,0,75167,0,247,0,
41.7594,44.4,-122.1,98.8,69.0,101.0,-34.2,-55.0,94.7,-1190.0,6.9,146.0,210.5,-65.6,-86.7,-33.2,-97.6,-9.3,-3234.3,167.8,37.1,-1494.6,0.9,-32.1,-76.2,0,0,75173,0,248,0,
41.7628,108.6,-81.1,131.4,93.3,134.5,-11.4,-21.8,89.3,-892.5,33.8,177.4,247.6,-37.7,-45.9,12.9,-56.9,-9.9,-3217.8,197.5,61.9,-1476.9,28.8,4.2,-29.0,0,0,75179,0,249,0,
41.7661,68.4,-89.8,111.3,94.5,112.4,-11.7,-29.6,128.7,-1338.8,8.7,148.7,221.3,-52.4,-65.4,-6.9,-77.3,-9.6,-3233.1,178.3,44.5,-1501.5,7.5,-12.9,-53.2,0,0,75185,0,250,0,
41.7694,62.7,-105.4,116.7,85.2,122.6,-11.1,-32.3,103.6,-1041.3,22.7,164.5,237.7,-50.3,-54.9,-8.1,-75.8,-10.2,-3246.3,178.9,51.7,-1497.0,9.3,-8.7,-46.3,0,0,75191,0,251,0,
41.7728,98.7,-93.7,113.4,81.6,119.0,-5.4,-27.5,86.3,-1115.6,21.8,154.7,221.6,-49.4,-73.5,-5.4,-75.2,-9.9,-3244.8,174.7,34.4,-1512.9,7.5,-14.7,-55.6,0,0,75197,0,252,0,
41.7761,72.3,-79.9,119.1,97.5,117.8,-18.6,-23.0,143.1,-1264.4,-0.3,155.3,226.1,-42.8,-65.4,0.0,-69.8,-9.6,-3245.7,181.3,53.8,-1498.2,8.7,-8.7,-53.8,0,0,75203,0,253,0,
41.7794,69.9,-103.9,107.4,69.9,119.3,-16.2,-36.8,85.7,-892.5,17.9,152.6,222.8,-59.6,-74.1,-14.9,-82.7,-9.6,-3256.2,165.4,30.8,-1512.9,1.8,-18.3,-66.7,0,0,75209,0,254,0,
41.7828,70.2,-95.5,98.8,77.1,112.1,-13.2,-30.5,102.7,-1413.1,-0.6,142.4,213.2,-63.8,-76.8,-14.9,-92.8,-9.9,-3262.8,161.5,30.8,-1514.7,-22.2,-29.4,-69.3,0,0,75215,0,255,0,
41.7861,70.2,-73.6,130.5,105.0,137.5,0.9,-5.1,153.2,-1264.4,35.6,172.3,239.2,-42.2,-54.6,12.6,-62.3,-9.6,-3213.6,191.2,69.0,-1464.0,34.5,3.6,-29.0,0,0,75221,0,0,0,
41.7894,57.9,-131.1,81.1,43.5,89.9,-45.8,-59.5,49.9,-966.9,-17.6,127.5,196.8,-92.5,-97.5,-40.3,-108.7,-9.6,-3258.9,139.6,9.0,-1509.9,-27.6,-44.1,-85.2,0,0,75227,0,1,0,
41.7928,114.3,-54.2,142.7,123.3,147.1,17.1,9.6,161.9,-1264.4,46.6,179.5,250.5,-30.8,-42.0,17.6,-47.6,-9.9,-3205.8,203.2,72.9,-1444.8,31.5,14.1,-30.5,0,0,75233,0,2,0,
41.7961,44.7,-112.6,96.1,70.8,107.6,-31.5,-47.6,105.4,-1190.0,-4.2,137.4,213.5,-77.3,-80.7,-21.8,-94.6,-9.6,-3225.0,157.0,35.0,-1465.5,-8.7,-32.1,-68.1,0,0,75239,0,3,0,
41.7994,77.7,-92.8,110.7,78.9,128.3,-5.7,-29.6,86.6,-1041.3,3.0,153.2,227.3,-59.3,-67.8,-10.2,-82.1,-9.9,-3230.7,166.0,37.9,-1472.1,8.1,-15.6,-52.9,0,0,75245,0,4,0,
41.8028,90.0,-50.3,145.1,122.4,140.5,6.9,-5.1,167.6,-1338.8,40.1,178.6,247.6,-27.9,-44.4,14.6,-59.6,-9.6,-3198.6,205.3,73.5,-1434.9,23.4,3.9,-45.4,0,0,75251,0,5,0,
41.8061,48.9,-120.9,93.4,54.9,91.1,-47.6,-63.1,74.7,-966.9,-5.1,139.5,207.5,-77.0,-88.8,-35.6,-105.4,-9.9,-3254.1,148.3,9.9,-1480.2,-14.7,-41.4,-92.7,0,0,75257,0,6,0,
41.8094,125.4,-48.2,145.4,116.4,154.6,21.0,0.0,126.9,-1115.6,27.2,185.4,255.6,-26.1,-28.2,17.3,-54.8,-9.6,-3226.5,200.5,65.4,-1460.7,30.0,10.5,-44.2,0,0,75263,0,7,0,
41.8128,50.1,-91.3,105.3,89.4,113.6,-12.0,-36.2,133.5,-1264.4,5.4,136.8,215.3,-61.4,-85.8,-21.2,-90.2,-9.6,-3242.7,161.2,37.9,-1461.0,-12.3,-21.6,-56.8,0,0,75269,0,8,0,
41.8161,73.5,-96.1,113.7,84.9,134.2,1.8,-19.7,90.8,-966.9,29.3,154.1,240.1,-55.7,-51.9,-4.5,-76.1,-9.9,-3228.3,170.2,51.7,-1439.1,11.7,-5.7,-53.5,0,0,75275,0,9,0,
41.8194,80.7,-78.7,112.8,92.7,123.8,12.6,-17.3,117.7,-1264.4,16.1,151.7,221.6,-45.8,-72.6,-5.7,-77.9,-9.6,-3229.8,169.0,37.1,-1447.2,11.1,-7.8,-70.2,0,0,75281,0,10,0,
41.8228,68.1,-76.3,114.9,95.1,135.7,-24.0,-33.5,133.2,-1115.6,21.8,155.3,229.0,-55.4,-68.7,-11.7,-85.4,-9.6,-3224.7,179.2,58.9,-1437.9,2.4,-20.1,-43.6,0,0,75287,0,11,0,
41.8261,78.3,-114.4,104.4,68.1,112.4,-33.3,-38.9,67.2,-892.5,17.9,158.9,224.0,-67.1,-78.3,-15.5,-84.2,-9.3,-3220.8,167.5,28.1,-1441.8,14.4,-18.9,-57.7,0,0,75293,0,12,0,
41.8294,76.2,-92.2,113.7,100.8,126.5,3.0,-20.0,133.5,-1413.1,14.9,155.6,225.2,-55.7,-73.2,-10.5,-84.2,-9.6,-3222.0,176.8,52.0,-1424.4,0.3,-19.5,-62.2,0,0,75299,0,13,0,
41.8328,58.5,-92.5,117.9,88.8,128.0,-29.7,-29.6,117.1,-966.9,27.5,162.2,238.0,-49.7,-62.4,-8.7,-83.6,-9.6,-3218.7,182.2,55.9,-1412.7,12.3,-20.7,-50.8,0,0,75305,0,14,0,
41.8361,64.2,-110.8,94.3,62.1,101.6,-53.0,-53.5,64.2,-1115.6,1.2,138.6,207.8,-74.0,-90.3,-39.4,-108.7,-9.6,-3268.5,158.8,17.9,-1443.6,-25.2,-44.7,-77.4,0,0,75311,0,15,0,
41.8394,108.3,-57.2,138.3,123.9,145.0,12.9,0.3,167.0,-1264.4,47.2,179.5,249.1,-18.9,-34.5,12.3,-59.3,-9.6,-3204.3,203.8,69.0,-1398.3,22.2,3.6,-27.5,0,0,75317,0,16,0,
41.8428,40.2,-135.3,78.1,42.0,89.3,-59.6,-67.6,57.6,-1115.6,-13.5,125.7,192.0,-88.9,-102.6,-43.0,-110.8,-9.6,-3275.1,142.6,3.9,-1490.4,-23.1,-50.7,-92.1,0,0,75323,0,17,0,
41.8461,101.1,-77.8,118.2,93.3,131.6,-5.1,-12.3,109.6,-1115.6,18.2,157.4,232.3,-45.8,-60.9,3.3,-62.9,-9.6,-3224.4,174.4,53.2,-1427.1,17.7,-4.5,-41.2,0,0,75329,0,18,0,
41.8494,55.5,-91.3,108.3,88.2,111.8,-21.9,-28.4,132.0,-1264.4,19.1,150.8,219.5,-53.9,-75.3,-12.9,-79.4,-9.6,-3234.6,172.6,43.9,-1430.4,8.1,-20.4,-68.1,0,0,75335,0,19,0,
41.8528,48.3,-130.5,79.9,43.5,90.2,-45.2,-57.4,48.7,-1041.3,-17.3,129.9,200.7,-82.1,-94.5,-37.4,-100.3,-9.6,-3264.3,142.0,9.3,-1469.1,-17.4,-39.6,-91.8,0,0,75341,0,20,0,
41.8561,117.9,-63.5,125.7,107.7,131.6,7.8,0.6,138.6,-1264.4,22.7,161.6,235.9,-35.9,-46.8,16.1,-55.1,-9.6,-3214.2,187.6,58.0,-1419.3,19.2,3.3,-47.5,0,0,75347,0,21,0,
41.8594,28.5,-126.6,73.9,46.8,78.5,-55.1,-62.8,88.7,-1190.0,-18.8,112.3,186.0,-98.8,-107.7,-44.8,-114.4,-9.6,-3275.4,135.5,7.5,-1477.8,-36.0,-57.0,-100.4,0,0,75353,0,22,0,
41.8628,96.9,-77.5,117.0,80.4,123.8,-14.1,-21.2,86.6,-1041.3,21.5,159.5,230.5,-56.3,-60.9,-3.6,-74.6,-9.9,-3253.8,176.8,38.2,-1449.6,7.5,-12.6,-49.6,0,0,75359,0,23,0,
41.8661,58.2,-91.9,99.4,82.5,103.4,-22.5,-28.7,126.3,-1413.1,6.6,133.2,209.3,-69.2,-84.3,-17.0,-86.9,-9.6,-3252.6,159.4,37.1,-1447.5,-10.2,-24.9,-70.5,0,0,75365,0,24,0,
41.8694,56.1,-109.3,95.8,68.4,110.0,-28.8,-33.2,96.5,-1041.3,11.7,140.1,216.8,-61.4,-54.9,-12.0,-83.0,-9.6,-3252.6,155.5,31.7,-1440.6,-7.8,-21.3,-65.8,0,0,75371,0,25,0,
41.8728,95.1,-98.2,94.3,63.9,103.7,-30.0,-34.7,79.2,-966.9,1.8,132.9,207.8,-61.1,-78.3,-12.9,-80.9,-9.6,-3254.7,154.9,21.2,-1447.2,-7.8,-18.3,-72.9,0,0,75377,0,26,0,
41.8761,69.0,-84.4,106.2,90.6,114.2,-15.3,-26.0,137.1,-1413.1,17.9,143.0,218.3,-53.6,-74.7,-4.2,-76.4,-9.3,-3236.7,169.9,47.5,-1444.5,-3.9,-24.3,-74.4,0,0,75383,0,27,0,
41.8794,64.2,-109.6,103.2,61.8,106.1,-37.7,-44.6,73.8,-892.5,11.4,146.3,218.0,-68.0,-78.0,-14.6,-84.2,-9.6,-3250.8,165.7,26.3,-1460.4,-3.6,-27.9,-74.1,0,0,75389,0,28,0,
41.8828,74.1,-89.2,104.1,73.5,100.4,-30.9,-38.9,92.3,-1338.8,3.6,144.8,211.7,-61.7,-81.6,-17.9,-93.1,-9.6,-3283.2,166.9,18.8,-1491.0,-24.3,-39.3,-78.9,0,0,75395,0,29,0,
